"dataset"	"root_id"	"supervoxel_id"	"side"	"soma_division"	"class"	"type"	"synonyms"	"hemilineage"	"group"	"subclass"	"cell_id"
"FANC"	"648518346497880310"	"73257369261699105"	"R"	"T1"	"IN"	"IN13B006"	NA	NA	"648518346483487140"	NA	"15262"
"FANC"	"648518346497185304"	"73963873530874464"	"L"	"T3"	"IN"	"IN13B006"	NA	NA	"648518346483487140"	NA	"23646"
"FANC"	"648518346500682165"	"73541592480550682"	"R"	"T3"	"IN"	"IN13B006"	NA	NA	"648518346483487140"	NA	"23294"
"FANC"	"648518346483487140"	"72835912778111753"	"R"	"T2"	"IN"	"IN13B006"	NA	NA	"648518346483487140"	NA	"18413"
"FANC"	"648518346492029740"	"73469300329306231"	"L"	"T2"	"IN"	"IN13B006"	NA	NA	"648518346483487140"	NA	"18618"
"FANC"	"648518346489995863"	"73327325487572774"	"L"	"T1"	"IN"	"IN13B006"	NA	NA	"648518346483487140"	NA	"14875"
"FANC"	"648518346472727049"	"73257231822669652"	"R"	"T1"	"IN"	"IN13B012"	NA	NA	"648518346472727049"	NA	"15220"
"FANC"	"648518346482126484"	"74034310927561575"	"L"	"T3"	"IN"	"IN13B012"	NA	NA	"648518346472727049"	NA	"23866"
"FANC"	"648518346486547149"	"72835981497408150"	"R"	"T2"	"IN"	"IN13B012"	NA	NA	"648518346472727049"	NA	"18675"
"FANC"	"648518346494337000"	"73610175323663900"	"L"	"T2"	"IN"	"IN13B012"	NA	NA	"648518346472727049"	NA	"18981"
"FANC"	"648518346487050905"	"73045988016951387"	"L"	"T1"	"IN"	"IN13B012"	NA	NA	"648518346472727049"	NA	"15143"
"FANC"	"648518346502557766"	"73752836084950064"	"R"	"T3"	"IN"	"IN13B012"	NA	NA	"648518346472727049"	NA	"23883"
"FANC"	"648518346493388864"	"73893710743571472"	"L"	"T3"	"IN"	"IN13B018"	NA	NA	"648518346481726141"	NA	"24832"
"FANC"	"648518346481726141"	"73117456474163955"	"L"	"T2"	"IN"	"IN13B018"	NA	NA	"648518346481726141"	NA	"18601"
"FANC"	"648518346517719400"	"72976650400453013"	"R"	"T2"	"IN"	"IN13B018"	NA	NA	"648518346481726141"	NA	"18391"
"FANC"	"648518346491055651"	"73327325487805177"	"L"	"T1"	"IN"	"IN13B018"	NA	NA	"648518346481726141"	NA	"14887"
"FANC"	"648518346495149194"	"73186931731035820"	"R"	"T1"	"IN"	"IN13B018"	NA	NA	"648518346481726141"	NA	"15230"
"FANC"	"648518346483989533"	"73612029743079094"	"L"	"T3"	"IN"	"IN14A004"	NA	NA	"648518346477909399"	NA	"23725"
"FANC"	"648518346483121228"	"73047019010219434"	"L"	"T2"	"IN"	"IN14A004"	NA	NA	"648518346477909399"	NA	"18448"
"FANC"	"648518346480488763"	"73187619059861226"	"R"	"T2"	"IN"	"IN14A004"	NA	NA	"648518346477909399"	NA	"17670"
"FANC"	"648518346477909399"	"73538362933701971"	"R"	"T1"	"IN"	"IN14A004"	NA	NA	"648518346477909399"	NA	"14663"
"FANC"	"648518346495165578"	"73682329968823255"	"R"	"T3"	"IN"	"IN14A004"	NA	NA	"648518346477909399"	NA	"23164"
"FANC"	"648518346480193509"	"73045919230394966"	"L"	"T1"	"IN"	"IN14A004"	NA	NA	"648518346477909399"	NA	"15105"
"FANC"	"648518346496696365"	"73045850443796449"	"L"	"T1"	"IN"	"IN14A008"	NA	NA	"648518346486100616"	NA	"14919"
"FANC"	"648518346500867177"	"73049423454015625"	"R"	"T3"	"IN"	"IN14A008"	NA	NA	"648518346486100616"	NA	"25491"
"FANC"	"648518346486100616"	"73328494054307839"	"R"	"T2"	"IN"	"IN14A008"	NA	NA	"648518346486100616"	NA	"18304"
"FANC"	"648518346489885199"	"73467994189483406"	"R"	"T1"	"IN"	"IN14A008"	NA	NA	"648518346486100616"	NA	"14721"
"FANC"	"648518346501361037"	"73469162823178279"	"R"	"T2"	"IN"	"IN14B001"	NA	NA	"648518346483868565"	NA	"18014"
"FANC"	"648518346483868565"	"72765406460738716"	"L"	"T2"	"IN"	"IN14B001"	NA	NA	"648518346483868565"	NA	"17825"
"FANC"	"648518346486071934"	"72978780167603504"	"L"	"T3"	"IN"	"IN14B005"	NA	NA	"648518346483700885"	NA	"23847"
"FANC"	"648518346502144073"	"74386154581191717"	"R"	"T3"	"IN"	"IN14B005"	NA	NA	"648518346483700885"	NA	"23844"
"FANC"	"648518346512410158"	"73256750316585633"	"L"	"T1"	"IN"	"IN14B005"	NA	NA	"648518346483700885"	NA	"14308"
"FANC"	"648518346483700885"	"73608593970425863"	"R"	"T1"	"IN"	"IN14B005"	NA	NA	"648518346483700885"	NA	"14315"
"FANC"	"648518346515868922"	"72908274051098033"	"L"	"T3"	"IN"	"IN14B006"	NA	NA	"648518346486930145"	NA	"23206"
"FANC"	"648518346486930145"	"74245211202862217"	"R"	"T3"	"IN"	"IN14B006"	NA	NA	"648518346486930145"	NA	"22968"
"FANC"	"648518346490040026"	"73116218986708127"	"L"	"T1"	"IN"	"IN14B007"	NA	NA	"648518346481677983"	NA	"14883"
"FANC"	"648518346494780554"	"73468062707556835"	"R"	"T1"	"IN"	"IN14B007"	NA	NA	"648518346481677983"	NA	"14942"
"FANC"	"648518346481677983"	"72695175021176143"	"L"	"T2"	"IN"	"IN14B007"	NA	NA	"648518346481677983"	NA	"18536"
"FANC"	"648518346496068157"	"73609968896830280"	"R"	"T2"	"IN"	"IN14B007"	NA	NA	"648518346481677983"	NA	"18543"
"FANC"	"648518346506811426"	"73467787628391349"	"R"	"T1"	"IN"	"IN16B014"	NA	NA	"648518346495840418"	NA	"14257"
"FANC"	"648518346495840418"	"73256887621560322"	"L"	"T1"	"IN"	"IN16B014"	NA	NA	"648518346495840418"	NA	"14643"
"FANC"	"648518346479987173"	"74386223166510070"	"R"	"T3"	"IN"	"IN16B018"	NA	NA	"648518346479987173"	NA	"24236"
"FANC"	"648518346481313423"	"73680475348362161"	"R"	"T2"	"IN"	"IN16B018"	NA	NA	"648518346479987173"	NA	"18885"
"FANC"	"648518346504285736"	"72554643892568188"	"L"	"T2"	"IN"	"IN16B018"	NA	NA	"648518346479987173"	NA	"18961"
"FANC"	"648518346517536554"	"73749468965055014"	"R"	"T1"	"IN"	"IN16B018"	NA	NA	"648518346479987173"	NA	"14681"
"FANC"	"648518346514329131"	"72764306546446412"	"L"	"T1"	"IN"	"IN16B018"	NA	NA	"648518346479987173"	NA	"14807"
"FANC"	"648518346515441991"	"72764168637734825"	"L"	"T1"	"IN"	"IN16B020"	NA	NA	"648518346483416908"	NA	"14399"
"FANC"	"648518346495021227"	"73819562495521500"	"R"	"T1"	"IN"	"IN16B020"	NA	NA	"648518346483416908"	NA	"14143"
"FANC"	"648518346512953246"	"72838111398639479"	"L"	"T3"	"IN"	"IN16B020"	NA	NA	"648518346483416908"	NA	"24308"
"FANC"	"648518346496140349"	"74596916746422815"	"R"	"T3"	"IN"	"IN16B020"	NA	NA	"648518346483416908"	NA	"22496"
"FANC"	"648518346483416908"	"72272893433958487"	"L"	"T2"	"IN"	"IN16B020"	NA	NA	"648518346483416908"	NA	"18082"
"FANC"	"648518346486095998"	"74313861959944015"	"R"	"T2"	"IN"	"IN16B020"	NA	NA	"648518346483416908"	NA	"19005"
"FANC"	"648518346486140002"	"73678962848779549"	"R"	"T1"	"IN"	"IN16B041"	NA	NA	"648518346486140002"	NA	"14313"
"FANC"	"648518346489023210"	"72834675357590858"	"L"	"T1"	"IN"	"IN16B041"	NA	NA	"648518346486140002"	NA	"14776"
"FANC"	"648518346507391007"	"72413836476847407"	"L"	"T2"	"IN"	"IN17A007"	NA	NA	"648518346480103412"	NA	"18896"
"FANC"	"648518346480103412"	"74313861759124145"	"R"	"T2"	"IN"	"IN17A007"	NA	NA	"648518346480103412"	NA	"19024"
"FANC"	"648518346498528817"	"73819837171961113"	"R"	"T1"	"IN"	"IN17A007"	NA	NA	"648518346480103412"	NA	"14733"
"FANC"	"648518346491271969"	"72905043497817890"	"L"	"T1"	"IN"	"IN17A007"	NA	NA	"648518346480103412"	NA	"14809"
"FANC"	"648518346486353810"	"72343399214353260"	"L"	"T2"	"IN"	"IN17A017"	NA	NA	"648518346486353810"	NA	"18754"
"FANC"	"648518346486765283"	"74243149685555416"	"R"	"T2"	"IN"	"IN17A017"	NA	NA	"648518346486353810"	NA	"17666"
"FANC"	"648518346486716548"	"72697098159916754"	"L"	"T3"	"IN"	"IN17A017"	NA	NA	"648518346486353810"	NA	"22990"
"FANC"	"648518346507442975"	"72764237357097460"	"L"	"T1"	"IN"	"IN17A017"	NA	NA	"648518346486353810"	NA	"14477"
"FANC"	"648518346488457609"	"73890137331054436"	"R"	"T1"	"IN"	"IN17A017"	NA	NA	"648518346486353810"	NA	"14547"
"FANC"	"648518346479396796"	"72553199843891727"	"L"	"T1"	"IN"	"IN17A041"	NA	NA	"648518346475454388"	NA	"14808"
"FANC"	"648518346475454388"	"72343467866908899"	"L"	"T2"	"IN"	"IN17A041"	NA	NA	"648518346475454388"	NA	"18848"
"FANC"	"648518346481311631"	"74313930411164289"	"R"	"T2"	"IN"	"IN17A041"	NA	NA	"648518346475454388"	NA	"19054"
"FANC"	"648518346493912352"	"73819837306399709"	"R"	"T1"	"IN"	"IN17A041"	NA	NA	"648518346475454388"	NA	"14699"
"FANC"	"648518346494817301"	"72834674820812875"	"L"	"T1"	"IN"	"IN17A044"	NA	NA	"648518346479220668"	NA	"14655"
"FANC"	"648518346487964752"	"74313861825915832"	"R"	"T2"	"IN"	"IN17A044"	NA	NA	"648518346479220668"	NA	"18982"
"FANC"	"648518346500629173"	"72272892964304506"	"L"	"T2"	"IN"	"IN17A044"	NA	NA	"648518346479220668"	NA	"18283"
"FANC"	"648518346479220668"	"73749468696414488"	"R"	"T1"	"IN"	"IN17A044"	NA	NA	"648518346479220668"	NA	"14715"
"FANC"	"648518346510021158"	"72834605967136697"	"L"	"T1"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"14478"
"FANC"	"648518346494641653"	"73890068477329521"	"R"	"T1"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"14358"
"FANC"	"648518346490139656"	"73960437288613313"	"R"	"T1"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"14309"
"FANC"	"648518346485914052"	"72693868679980230"	"L"	"T1"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"14499"
"FANC"	"648518346474245741"	"74385878830998667"	"R"	"T3"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"22748"
"FANC"	"648518346494005305"	"74313930344182120"	"R"	"T2"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"19111"
"FANC"	"648518346482460308"	"72343536519126338"	"L"	"T2"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"19031"
"FANC"	"648518346509008703"	"72697373172206660"	"L"	"T3"	"IN"	"IN17A052"	NA	NA	"648518346474245741"	NA	"24123"
"FANC"	"648518346489760620"	"72834606101269025"	"L"	"T1"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"14525"
"FANC"	"648518346499758291"	"73678756153720357"	"R"	"T1"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"14039"
"FANC"	"648518346499929811"	"73960506008018449"	"R"	"T1"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"14597"
"FANC"	"648518346496062795"	"72482831301123146"	"L"	"T1"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"14704"
"FANC"	"648518346498731504"	"72343399013156364"	"L"	"T2"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"18645"
"FANC"	"648518346493106240"	"74243424161054440"	"R"	"T2"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"18893"
"FANC"	"648518346479917044"	"72343467799825162"	"L"	"T2"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"18888"
"FANC"	"648518346496424277"	"74526685172845190"	"R"	"T3"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"22926"
"FANC"	"648518346495486287"	"72767673062615747"	"L"	"T3"	"IN"	"IN17A061"	NA	NA	"648518346479917044"	NA	"23933"
"FANC"	"648518346493763832"	"74033622658754538"	"R"	"A1"	"IN"	"IN17B010"	NA	NA	"648518346466840942"	NA	"21985"
"FANC"	"648518346466840942"	"73118691612840054"	"L"	"A1"	"IN"	"IN17B010"	NA	NA	"648518346466840942"	NA	"21841"
"FANC"	"648518346501151132"	"72978023112263046"	"L"	"T3"	"IN"	"IN18B006"	NA	NA	"648518346501151132"	NA	"21923"
"FANC"	"648518346479171280"	"72343330092393111"	"L"	"T2"	"IN"	"IN18B011"	NA	NA	"648518346479171280"	NA	"18371"
"FANC"	"648518346501598808"	"74313724185614107"	"R"	"T2"	"IN"	"IN18B011"	NA	NA	"648518346479171280"	NA	"18758"
"FANC"	"648518346502419623"	"73892541707566211"	"R"	"T3"	"IN"	"IN18B011"	NA	NA	"648518346479171280"	NA	"21457"
"FANC"	"648518346486929889"	"72766848428666176"	"L"	"T3"	"IN"	"IN18B011"	NA	NA	"648518346479171280"	NA	"21864"
"FANC"	"648518346496698925"	"73189335234984194"	"L"	"A1"	"IN"	"IN18B028"	NA	NA	"648518346496698925"	NA	"22155"
"FANC"	"648518346501127565"	"73963185195049373"	"R"	"A1"	"IN"	"IN18B028"	NA	NA	"648518346496698925"	NA	"21905"
"FANC"	"648518346502609063"	"74172436740390037"	"R"	"T1"	"IN"	"IN19A003"	NA	NA	"648518346482006461"	NA	"15743"
"FANC"	"missing FANC match"	"missing FANC match"	"R"	"T2"	"IN"	"IN19A003"	NA	NA	"missing FANC match"	NA	"missing FANC match"
"FANC"	"648518346494425735"	"72625698690644746"	"L"	"T2"	"IN"	"IN19A003"	NA	NA	"648518346482006461"	NA	"20685"
"FANC"	"648518346510036026"	"72413218269831389"	"L"	"T1"	"IN"	"IN19A003"	NA	NA	"648518346482006461"	NA	"15764"
"FANC"	"648518346482006461"	"74245141342436776"	"R"	"T3"	"IN"	"IN19A003"	NA	NA	"648518346482006461"	NA	"22842"
"FANC"	"648518346501142428"	"73049422984121818"	"L"	"T3"	"IN"	"IN19A003"	NA	NA	"648518346482006461"	NA	"25584"
"FANC"	"648518346485426195"	"72767810501606423"	"L"	"T3"	"IN"	"IN19A004"	NA	NA	"648518346475328056"	NA	"24623"
"FANC"	"648518346502299987"	"72343948970167343"	"L"	"T2"	"IN"	"IN19A004"	NA	NA	"648518346475328056"	NA	"19698"
"FANC"	"648518346483499684"	"74455424484808896"	"R"	"T2"	"IN"	"IN19A004"	NA	NA	"648518346475328056"	NA	"21325"
"FANC"	"648518346495160458"	"74101999276830190"	"R"	"T1"	"IN"	"IN19A004"	NA	NA	"648518346475328056"	NA	"15495"
"FANC"	"648518346475328056"	"72413218068705886"	"L"	"T1"	"IN"	"IN19A004"	NA	NA	"648518346475328056"	NA	"15667"
"FANC"	"648518346495271350"	"74031561812685003"	"R"	"T1"	"IN"	"IN19A005"	NA	NA	"648518346479591387"	NA	"15359"
"FANC"	"648518346501414166"	"72624255447535625"	"L"	"T1"	"IN"	"IN19A005"	NA	NA	"648518346479591387"	NA	"15454"
"FANC"	"648518346479591387"	"74315510019647182"	"R"	"T3"	"IN"	"IN19A005"	NA	NA	"648518346479591387"	NA	"22690"
"FANC"	"648518346503145203"	"72838041672406460"	"L"	"T3"	"IN"	"IN19A005"	NA	NA	"648518346479591387"	NA	"23908"
"FANC"	"648518346486507433"	"72414042635188845"	"L"	"T2"	"IN"	"IN19A005"	NA	NA	"648518346479591387"	NA	"19218"
"FANC"	"648518346478565748"	"74031630398146756"	"R"	"T1"	"IN"	"IN19A006"	NA	NA	"648518346459898116"	NA	"15436"
"FANC"	"648518346499715678"	"72413286788115740"	"L"	"T1"	"IN"	"IN19A006"	NA	NA	"648518346459898116"	NA	"16015"
"FANC"	"648518346459898116"	"72555192440189208"	"L"	"T2"	"IN"	"IN19A006"	NA	NA	"648518346459898116"	NA	"19897"
"FANC"	"648518346496212748"	"72908479136139281"	"L"	"T3"	"IN"	"IN19A007"	NA	NA	"648518346475574369"	NA	"24430"
"FANC"	"648518346510192422"	"72553886770404418"	"L"	"T1"	"IN"	"IN19A007"	NA	NA	"648518346475574369"	NA	"15528"
"FANC"	"648518346475574369"	"74384780459848110"	"R"	"T2"	"IN"	"IN19A007"	NA	NA	"648518346475574369"	NA	"19949"
"FANC"	"648518346517900904"	"74315647458524444"	"R"	"T3"	"IN"	"IN19A007"	NA	NA	"648518346475574369"	NA	"23151"
"FANC"	"648518346495820450"	"74242599460161520"	"R"	"T1"	"IN"	"IN19A007"	NA	NA	"648518346475574369"	NA	"15336"
"FANC"	"648518346512283327"	"73752148957311836"	"R"	"T2"	"IN"	"IN19A008"	NA	NA	"648518346488083998"	NA	"21936"
"FANC"	"648518346524262149"	"72342918647891824"	"L"	"T1"	"IN"	"IN19A008"	NA	NA	"648518346488083998"	NA	"16147"
"FANC"	"648518346490983713"	"74172368087798591"	"R"	"T1"	"IN"	"IN19A008"	NA	NA	"648518346488083998"	NA	"15519"
"FANC"	"648518346514223897"	"72555261226889433"	"L"	"T2"	"IN"	"IN19A008"	NA	NA	"648518346488083998"	NA	"20290"
"FANC"	"648518346488083998"	"73119791661336001"	"L"	"T3"	"IN"	"IN19A008"	NA	NA	"648518346488083998"	NA	"25392"
"FANC"	"648518346500071747"	"74102068063174823"	"R"	"T1"	"IN"	"IN19A009"	NA	NA	"648518346489133802"	NA	"15647"
"FANC"	"648518346489133802"	"72484480031831820"	"L"	"T2"	"IN"	"IN19A009"	NA	NA	"648518346489133802"	NA	"19276"
"FANC"	"648518346496215910"	"72483655532488087"	"L"	"T1"	"IN"	"IN19A009"	NA	NA	"648518346489133802"	NA	"15995"
"FANC"	"648518346483558293"	"72625767477231736"	"L"	"T2"	"IN"	"IN19A010"	NA	NA	"648518346479083983"	NA	"20857"
"FANC"	"648518346479083983"	"74172436673044794"	"R"	"T1"	"IN"	"IN19A010"	NA	NA	"648518346479083983"	NA	"15810"
"FANC"	"648518346480526395"	"72342918580786296"	"L"	"T1"	"IN"	"IN19A010"	NA	NA	"648518346479083983"	NA	"15934"
"FANC"	"648518346481710273"	"72553955489858809"	"L"	"T1"	"IN"	"IN19A011"	NA	NA	"648518346481710273"	NA	"15795"
"FANC"	"648518346517359172"	"74315372580535664"	"R"	"T3"	"IN"	"IN19A011"	NA	NA	"648518346481710273"	NA	"22459"
"FANC"	"648518346494062583"	"72484479964410336"	"L"	"T2"	"IN"	"IN19A011"	NA	NA	"648518346481710273"	NA	"19265"
"FANC"	"648518346513954329"	"74242805551461366"	"R"	"T1"	"IN"	"IN19A011"	NA	NA	"648518346481710273"	NA	"15664"
"FANC"	"648518346495642274"	"72767741781886420"	"L"	"T3"	"IN"	"IN19A011"	NA	NA	"648518346481710273"	NA	"24482"
"FANC"	"648518346498363290"	"72484823763154196"	"L"	"T2"	"IN"	"IN19A012"	NA	NA	"648518346498363290"	NA	"20005"
"FANC"	"648518346505038195"	"72483586946934690"	"L"	"T1"	"IN"	"IN19A012"	NA	NA	"648518346498363290"	NA	"15767"
"FANC"	"648518346517689892"	"72767535489080710"	"L"	"T3"	"IN"	"IN19A014"	NA	NA	"648518346493914616"	NA	"23233"
"FANC"	"648518346497968794"	"74243630252287863"	"R"	"T2"	"IN"	"IN19A014"	NA	NA	"648518346493914616"	NA	"19224"
"FANC"	"648518346493914616"	"72554779989459524"	"L"	"T2"	"IN"	"IN19A014"	NA	NA	"648518346493914616"	NA	"19161"
"FANC"	"648518346491498302"	"74245141275415376"	"R"	"T3"	"IN"	"IN19A015"	NA	NA	"648518346489559639"	NA	"22749"
"FANC"	"648518346498412564"	"72413286788141176"	"L"	"T1"	"IN"	"IN19A015"	NA	NA	"648518346489559639"	NA	"15952"
"FANC"	"648518346489559639"	"74101999209494333"	"R"	"T1"	"IN"	"IN19A015"	NA	NA	"648518346489559639"	NA	"15586"
"FANC"	"648518346493440796"	"72625836532328015"	"L"	"T2"	"IN"	"IN19A015"	NA	NA	"648518346489559639"	NA	"21256"
"FANC"	"648518346491250552"	"72978916532563981"	"L"	"T3"	"IN"	"IN19A015"	NA	NA	"648518346489559639"	NA	"24863"
"FANC"	"648518346499867717"	"72414523939895210"	"L"	"T2"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"20286"
"FANC"	"648518346488212816"	"74456316294662687"	"R"	"T3"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"23071"
"FANC"	"648518346499887941"	"72483655465219869"	"L"	"T1"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"16071"
"FANC"	"648518346494407163"	"72483724117499859"	"L"	"T1"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"16198"
"FANC"	"648518346480301526"	"74456523325380485"	"R"	"T3"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"23763"
"FANC"	"648518346494497927"	"72908547855679158"	"L"	"T3"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"24939"
"FANC"	"648518346504219086"	"73961055495440159"	"R"	"T1"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"15291"
"FANC"	"648518346495992208"	"72343673958160486"	"L"	"T2"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"19205"
"FANC"	"648518346481711041"	"74031286934926800"	"R"	"T1"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"15211"
"FANC"	"648518346498529585"	"72838041739615870"	"L"	"T3"	"IN"	"IN19A016"	NA	NA	"648518346480301526"	NA	"24059"
"FANC"	"648518346494819861"	"72837972952903988"	"L"	"T3"	"IN"	"IN19A019"	NA	NA	"648518346494304759"	NA	"23486"
"FANC"	"648518346494304759"	"72554779922254258"	"L"	"T2"	"IN"	"IN19A019"	NA	NA	"648518346494304759"	NA	"19250"
"FANC"	"648518346496046667"	"74315235208868502"	"R"	"T3"	"IN"	"IN19A019"	NA	NA	"648518346494304759"	NA	"22169"
"FANC"	"648518346494798469"	"74172368020422639"	"R"	"T1"	"IN"	"IN19A022"	NA	NA	"648518346479261903"	NA	"15574"
"FANC"	"648518346497473048"	"74384711807687731"	"R"	"T2"	"IN"	"IN19A022"	NA	NA	"648518346479261903"	NA	"19796"
"FANC"	"648518346487069337"	"74456385081132462"	"R"	"T3"	"IN"	"IN19A022"	NA	NA	"648518346479261903"	NA	"23331"
"FANC"	"648518346479261903"	"72908547922746401"	"L"	"T3"	"IN"	"IN19A022"	NA	NA	"648518346479261903"	NA	"24565"
"FANC"	"648518346492221807"	"72694555404837842"	"L"	"T1"	"IN"	"IN19A022"	NA	NA	"648518346479261903"	NA	"15406"
"FANC"	"648518346490037555"	"72413973781403928"	"L"	"T2"	"IN"	"IN19A022"	NA	NA	"648518346479261903"	NA	"19094"
"FANC"	"648518346486984673"	"72838041739570337"	"L"	"T3"	"IN"	"IN19A029"	NA	NA	"648518346486383506"	NA	"23760"
"FANC"	"648518346495883622"	"74314617874329806"	"R"	"T2"	"IN"	"IN19A029"	NA	NA	"648518346486383506"	NA	"20825"
"FANC"	"648518346486383506"	"72484686324398532"	"L"	"T2"	"IN"	"IN19A029"	NA	NA	"648518346486383506"	NA	"19705"
"FANC"	"648518346494945781"	"74315578806235465"	"R"	"T3"	"IN"	"IN19A029"	NA	NA	"648518346486383506"	NA	"22887"
"FANC"	"648518346517423397"	"72483586879909943"	"L"	"T1"	"IN"	"IN19A029"	NA	NA	"648518346486383506"	NA	"15659"
"FANC"	"648518346488227152"	"74101861837541846"	"R"	"T1"	"IN"	"IN19A029"	NA	NA	"648518346486383506"	NA	"15309"
"FANC"	"648518346491868555"	"74101999477509286"	"R"	"T1"	"IN"	"IN19A030"	NA	NA	"648518346477905678"	NA	"15484"
"FANC"	"648518346477905678"	"74315578806410343"	"R"	"T3"	"IN"	"IN19A030"	NA	NA	"648518346477905678"	NA	"23033"
"FANC"	"648518346494842250"	"74173880318933726"	"R"	"T2"	"IN"	"IN19A030"	NA	NA	"648518346477905678"	NA	"20856"
"FANC"	"648518346504262696"	"72553886837355719"	"L"	"T1"	"IN"	"IN19A030"	NA	NA	"648518346477905678"	NA	"15571"
"FANC"	"648518346483992349"	"72555330147764604"	"L"	"T2"	"IN"	"IN19A030"	NA	NA	"648518346477905678"	NA	"20598"
"FANC"	"648518346507108168"	"73399960431054378"	"L"	"A1"	"IN"	"IN19A040"	NA	NA	"648518346507108168"	NA	"21510"
"FANC"	"648518346489985111"	"73961467946700495"	"R"	"T1"	"IN"	"IN19B003"	NA	NA	"648518346486910433"	NA	"16570"
"FANC"	"648518346491541672"	"73048391722421384"	"L"	"T3"	"IN"	"IN19B003"	NA	NA	"648518346486910433"	NA	"21915"
"FANC"	"648518346499440219"	"73962429750866057"	"R"	"T2"	"IN"	"IN19B003"	NA	NA	"648518346486910433"	NA	"19721"
"FANC"	"648518346490605578"	"72694899136526930"	"L"	"T1"	"IN"	"IN19B003"	NA	NA	"648518346486910433"	NA	"16954"
"FANC"	"648518346486910433"	"74033554073543000"	"R"	"T3"	"IN"	"IN19B003"	NA	NA	"648518346486910433"	NA	"21898"
"FANC"	"648518346497288728"	"74033416634730063"	"R"	"T3"	"IN"	"IN19B004"	NA	NA	"648518346494765589"	NA	"21731"
"FANC"	"648518346494765589"	"73188922918060865"	"L"	"T3"	"IN"	"IN19B004"	NA	NA	"648518346494765589"	NA	"21585"
"FANC"	"648518346483402828"	"72624461605972358"	"L"	"T1"	"IN"	"IN19B005"	NA	NA	"648518346483402828"	NA	"16219"
"FANC"	"648518346488163920"	"74031630532434904"	"R"	"T1"	"IN"	"IN19B005"	NA	NA	"648518346483402828"	NA	"15487"
"FANC"	"648518346490998819"	"73891030549918063"	"R"	"T1"	"IN"	"IN19B012"	NA	NA	"648518346476817936"	NA	"16103"
"FANC"	"648518346486746159"	"74103991537246211"	"R"	"T3"	"IN"	"IN19B012"	NA	NA	"648518346476817936"	NA	"21948"
"FANC"	"648518346485497107"	"73892060872451954"	"R"	"T2"	"IN"	"IN19B012"	NA	NA	"648518346476817936"	NA	"19670"
"FANC"	"648518346489891709"	"72978022978276221"	"L"	"T3"	"IN"	"IN19B012"	NA	NA	"648518346476817936"	NA	"21929"
"FANC"	"648518346476817936"	"72624598977757567"	"L"	"T1"	"IN"	"IN19B012"	NA	NA	"648518346476817936"	NA	"17298"
"FANC"	"648518346487973076"	"73470123083955304"	"R"	"T3"	"IN"	"IN19B016"	NA	NA	"648518346487973076"	NA	"20520"
"FANC"	"648518346496755428"	"73329385595690366"	"L"	"T3"	"IN"	"IN19B016"	NA	NA	"648518346487973076"	NA	"20636"
"FANC"	"648518346492202770"	"72977885471958736"	"L"	"T3"	"IN"	"IN19B021"	NA	NA	"648518346480360614"	NA	"21759"
"FANC"	"648518346490583644"	"73118416734985380"	"L"	"T3"	"IN"	"IN19B021"	NA	NA	"648518346480360614"	NA	"21355"
"FANC"	"648518346494776853"	"73470191736395309"	"R"	"T3"	"IN"	"IN19B021"	NA	NA	"648518346480360614"	NA	"20787"
"FANC"	"648518346480360614"	"73470123084051419"	"R"	"T3"	"IN"	"IN19B021"	NA	NA	"648518346480360614"	NA	"20540"
"FANC"	"648518346488142615"	"73540491828105726"	"R"	"T3"	"IN"	"IN19B027"	NA	NA	"648518346488142615"	NA	"20658"
"FANC"	"648518346506829090"	"73259016851268389"	"L"	"T3"	"IN"	"IN19B027"	NA	NA	"648518346488142615"	NA	"20717"
"FANC"	"648518346511910335"	"73470466546856988"	"R"	"A1"	"IN"	"IN19B040"	NA	NA	"648518346481455759"	NA	"21779"
