"class"	"dataset"	"bodyid"	"cell_id"	"supervoxel_id"	"root_id"	"group"	"side"	"type"	"synonyms"	"soma_division"	"neuropil"	"neuropilgroup"	"cluster"	"hemilineage"	"manc_match_id"	"subclass"
"AN"	"FAFB"	NA	NA	"79732941852496226"	"720575940620225612"	"720575940615040662"	"R"	"AN_GNG_193"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803310596671645"	"720575940618057921"	"720575940615040662"	"R"	"AN_GNG_193"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79732666974577361"	"720575940633475695"	"720575940624868485"	"R"	"AN_GNG_194"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79732666974571859"	"720575940629420135"	"720575940624868485"	"R"	"AN_GNG_194"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803104438250967"	"720575940624868485"	"720575940624868485"	"R"	"AN_GNG_194"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521904339412777"	"720575940644561518"	"720575940632974443"	"L"	"AN_GNG_195"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79733010571960471"	"720575940632974443"	"720575940632974443"	"R"	"AN_GNG_195"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521904339402544"	"720575940627718444"	"720575940627572602"	"L"	"AN_GNG_196"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521835619942359"	"720575940631622681"	"720575940627572602"	"L"	"AN_GNG_196"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803448035590033"	"720575940647654521"	"720575940627572602"	"R"	"AN_GNG_196"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803448035586186"	"720575940627572602"	"720575940627572602"	"R"	"AN_GNG_196"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873748060332599"	"720575940629704297"	"720575940627572602"	"R"	"AN_GNG_196"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873748060323870"	"720575940628267259"	"720575940627572602"	"R"	"AN_GNG_196"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451466875765461"	"720575940634332773"	"720575940606310748"	"L"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521835619950827"	"720575940639458037"	"720575940606310748"	"L"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521835619948619"	"720575940606310748"	"720575940606310748"	"L"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521835619941328"	"720575940613598514"	"720575940606310748"	"L"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521835619948645"	"720575940614678751"	"720575940606310748"	"L"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521835619943520"	"720575940633387768"	"720575940606310748"	"L"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316148609"	"720575940621308933"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316144434"	"720575940640167552"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803448035589226"	"720575940614976662"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316147194"	"720575940614381283"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316151160"	"720575940608276181"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803448035589613"	"720575940629670723"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316152296"	"720575940633038443"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316151212"	"720575940625070650"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316150745"	"720575940634360462"	"720575940606310748"	"R"	"AN_GNG_197"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521904339407087"	"720575940630204959"	"720575940610784370"	"L"	"AN_GNG_198"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521904339381944"	"720575940610784370"	"720575940610784370"	"L"	"AN_GNG_198"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316148517"	"720575940625821672"	"720575940610784370"	"R"	"AN_GNG_198"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803448035591268"	"720575940620453040"	"720575940610784370"	"R"	"AN_GNG_198"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310110912027272"	"720575940629941507"	"720575940615076418"	"L"	"AN_GNG_199"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79944185523949865"	"720575940628797608"	"720575940615076418"	"R"	"AN_GNG_199"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79943498329109820"	"720575940615288276"	"720575940615076418"	"R"	"AN_GNG_199"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79943567048670674"	"720575940615076418"	"720575940615076418"	"R"	"AN_GNG_199"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79169717021133080"	"720575940644666916"	"720575940617440539"	"L"	"AN_GNG_2"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80225248183820803"	"720575940617440539"	"720575940617440539"	"R"	"AN_GNG_2"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310660667924961"	"720575940614128593"	"720575940614128593"	"L"	"AN_GNG_20"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084854292846260"	"720575940622155290"	"720575940614128593"	"R"	"AN_GNG_20"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381098131577125"	"720575940612416766"	"720575940612416766"	"L"	"AN_GNG_200"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381098131582463"	"720575940625947335"	"720575940612416766"	"L"	"AN_GNG_200"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381098131578095"	"720575940620303830"	"720575940612416766"	"L"	"AN_GNG_200"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79944185523948425"	"720575940639971536"	"720575940612416766"	"R"	"AN_GNG_200"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79944185523947417"	"720575940625348389"	"720575940612416766"	"R"	"AN_GNG_200"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381029412119556"	"720575940651404022"	"720575940621062655"	"L"	"AN_GNG_201"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79944116804500587"	"720575940621062655"	"720575940621062655"	"R"	"AN_GNG_201"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014485548677783"	"720575940628233731"	"720575940621062655"	"R"	"AN_GNG_201"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79591860766752898"	"720575940603537766"	"720575940603537766"	"L"	"AN_GNG_202"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873335743471900"	"720575940642245742"	"720575940603537766"	"R"	"AN_GNG_202"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310591948463497"	"720575940621013517"	"720575940621013517"	"L"	"AN_GNG_203"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80225523061725505"	"720575940621708981"	"720575940621013517"	"R"	"AN_GNG_203"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80225523061720783"	"720575940626494722"	"720575940621013517"	"R"	"AN_GNG_203"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79662229510938703"	"720575940604705481"	"720575940604705481"	"L"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79662229510931750"	"720575940629292842"	"720575940604705481"	"L"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79662298230422479"	"720575940637490776"	"720575940604705481"	"L"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79662229510926319"	"720575940620262621"	"720575940604705481"	"L"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79732598255106917"	"720575940644598324"	"720575940604705481"	"R"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79732598255098823"	"720575940627430906"	"720575940604705481"	"R"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79732598255100404"	"720575940628415951"	"720575940604705481"	"R"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79732598255094123"	"720575940624089188"	"720575940604705481"	"R"	"AN_GNG_204"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310660667926712"	"720575940623210445"	"720575940614998166"	"L"	"AN_GNG_21"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084923012279486"	"720575940614998166"	"720575940614998166"	"R"	"AN_GNG_21"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310660667934264"	"720575940625176957"	"720575940609311586"	"L"	"AN_GNG_22"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310660667927791"	"720575940618737954"	"720575940609311586"	"L"	"AN_GNG_22"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084854292846490"	"720575940609311586"	"720575940609311586"	"R"	"AN_GNG_22"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084854292847557"	"720575940626625179"	"720575940609311586"	"R"	"AN_GNG_22"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310660667929424"	"720575940635274615"	"720575940630705170"	"L"	"AN_GNG_23"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014554268107827"	"720575940630705170"	"720575940630705170"	"R"	"AN_GNG_23"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310660667934013"	"720575940620066142"	"720575940620066142"	"L"	"AN_GNG_24"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084785573382640"	"720575940628754453"	"720575940620066142"	"R"	"AN_GNG_24"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310660667940235"	"720575940629847451"	"720575940619822942"	"L"	"AN_GNG_25"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084785573379471"	"720575940619822942"	"720575940619822942"	"R"	"AN_GNG_25"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310729387391621"	"720575940638928868"	"720575940624461576"	"L"	"AN_GNG_26"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014554268110033"	"720575940624461576"	"720575940624461576"	"R"	"AN_GNG_26"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310729387392646"	"720575940630137425"	"720575940627663100"	"L"	"AN_GNG_27"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014485548668637"	"720575940627663100"	"720575940627663100"	"R"	"AN_GNG_27"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310729387394885"	"720575940634057335"	"720575940624403843"	"L"	"AN_GNG_28"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014485548677276"	"720575940624403843"	"720575940624403843"	"R"	"AN_GNG_28"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310729387397002"	"720575940617953241"	"720575940617953241"	"L"	"AN_GNG_29"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014554268110441"	"720575940623195530"	"720575940617953241"	"R"	"AN_GNG_29"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79169717021133724"	"720575940631769058"	"720575940622730239"	"L"	"AN_GNG_3"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80225454342264136"	"720575940622730239"	"720575940622730239"	"R"	"AN_GNG_3"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79310729387400943"	"720575940655014049"	"720575940632648868"	"L"	"AN_GNG_30"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014554268112111"	"720575940632648868"	"720575940632648868"	"R"	"AN_GNG_30"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79380891973150727"	"720575940629202962"	"720575940609019093"	"L"	"AN_GNG_31"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80155016878597523"	"720575940609019093"	"720575940609019093"	"R"	"AN_GNG_31"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79380960692631826"	"720575940625969351"	"720575940625969351"	"L"	"AN_GNG_32"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80155016878603627"	"720575940626664235"	"720575940625969351"	"R"	"AN_GNG_32"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381029412108282"	"720575940627230722"	"720575940627230722"	"L"	"AN_GNG_33"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014416829203583"	"720575940636008559"	"720575940627230722"	"R"	"AN_GNG_33"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381029412120482"	"720575940610000602"	"720575940610000602"	"L"	"AN_GNG_34"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084785573375472"	"720575940612268199"	"720575940610000602"	"R"	"AN_GNG_34"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381029412120694"	"720575940627348712"	"720575940619932363"	"L"	"AN_GNG_35"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873816779783389"	"720575940619932363"	"720575940619932363"	"R"	"AN_GNG_35"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381029412124231"	"720575940620189004"	"720575940612578962"	"L"	"AN_GNG_36"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084785573378245"	"720575940612578962"	"720575940612578962"	"R"	"AN_GNG_36"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381029412124416"	"720575940640396173"	"720575940612050033"	"L"	"AN_GNG_37"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014485548679348"	"720575940612050033"	"720575940612050033"	"R"	"AN_GNG_37"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381029412125441"	"720575940641259392"	"720575940629946951"	"L"	"AN_GNG_38"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084785573377035"	"720575940629946951"	"720575940629946951"	"R"	"AN_GNG_38"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381098131576941"	"720575940610612850"	"720575940610612850"	"L"	"AN_GNG_39"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014348109713850"	"720575940613175215"	"720575940610612850"	"R"	"AN_GNG_39"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79169717021141187"	"720575940622002086"	"720575940622002086"	"L"	"AN_GNG_4"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80225385622790153"	"720575940628746690"	"720575940622002086"	"R"	"AN_GNG_4"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381098131577721"	"720575940614291181"	"720575940605154988"	"L"	"AN_GNG_40"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014485548678218"	"720575940605154988"	"720575940605154988"	"R"	"AN_GNG_40"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79381098131579014"	"720575940632834911"	"720575940632834911"	"L"	"AN_GNG_41"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014485548677351"	"720575940633251320"	"720575940632834911"	"R"	"AN_GNG_41"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451329436813323"	"720575940641702304"	"720575940622665544"	"L"	"AN_GNG_42"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79943910646060336"	"720575940622665544"	"720575940622665544"	"R"	"AN_GNG_42"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451329436814571"	"720575940642513444"	"720575940628631639"	"L"	"AN_GNG_43"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014348109720363"	"720575940635715647"	"720575940628631639"	"R"	"AN_GNG_43"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084716853896897"	"720575940628631639"	"720575940628631639"	"R"	"AN_GNG_43"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451329436814658"	"720575940622879758"	"720575940616836485"	"L"	"AN_GNG_44"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014348109719282"	"720575940616836485"	"720575940616836485"	"R"	"AN_GNG_44"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451329436821293"	"720575940624912535"	"720575940614511614"	"L"	"AN_GNG_45"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014348109724136"	"720575940614511614"	"720575940614511614"	"R"	"AN_GNG_45"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451398156296287"	"720575940620811656"	"720575940616832901"	"L"	"AN_GNG_46"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873610621372225"	"720575940616832901"	"720575940616832901"	"R"	"AN_GNG_46"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451398156302799"	"720575940623804260"	"720575940603545190"	"L"	"AN_GNG_47"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014416829203051"	"720575940603545190"	"720575940603545190"	"R"	"AN_GNG_47"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451466875757787"	"720575940618608110"	"720575940615138397"	"L"	"AN_GNG_48"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316148802"	"720575940615138397"	"720575940615138397"	"R"	"AN_GNG_48"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451535595220796"	"720575940617301563"	"720575940617301563"	"L"	"AN_GNG_49"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79803379316137960"	"720575940622707592"	"720575940617301563"	"R"	"AN_GNG_49"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79170129271047139"	"720575940619114918"	"720575940619114918"	"L"	"AN_GNG_5"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014554268109923"	"720575940630690678"	"720575940619114918"	"R"	"AN_GNG_5"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79451535595225564"	"720575940629965932"	"720575940629075697"	"L"	"AN_GNG_51"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873816779775253"	"720575940629075697"	"720575940629075697"	"R"	"AN_GNG_51"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521148424950696"	"720575940627541954"	"720575940627541954"	"L"	"AN_GNG_52"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873060865338730"	"720575940631356235"	"720575940627541954"	"R"	"AN_GNG_52"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521148424950708"	"720575940630424407"	"720575940630012663"	"L"	"AN_GNG_53"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79802692121173721"	"720575940630012663"	"720575940630012663"	"R"	"AN_GNG_53"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521148424951732"	"720575940623700661"	"720575940620600929"	"L"	"AN_GNG_54"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873060865342003"	"720575940620600929"	"720575940620600929"	"R"	"AN_GNG_54"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521148424954044"	"720575940620205900"	"720575940606537429"	"L"	"AN_GNG_55"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79802692121173634"	"720575940606537429"	"720575940606537429"	"R"	"AN_GNG_55"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521148424954614"	"720575940639190205"	"720575940618095892"	"L"	"AN_GNG_56"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873129584944574"	"720575940618095892"	"720575940618095892"	"R"	"AN_GNG_56"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521629461504706"	"720575940635697380"	"720575940635697380"	"L"	"AN_GNG_57"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873473182401979"	"720575940645246004"	"720575940635697380"	"R"	"AN_GNG_57"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521698180985960"	"720575940623388198"	"720575940623388198"	"L"	"AN_GNG_58"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80084648134403073"	"720575940628675945"	"720575940623388198"	"R"	"AN_GNG_58"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521698180995830"	"720575940625575592"	"720575940619295728"	"L"	"AN_GNG_59"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79943979365529489"	"720575940623529354"	"720575940619295728"	"R"	"AN_GNG_59"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80014348109715799"	"720575940619295728"	"720575940619295728"	"R"	"AN_GNG_59"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79239948326377341"	"720575940614990486"	"720575940614990486"	"L"	"AN_GNG_6"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"80225316903319352"	"720575940629745022"	"720575940614990486"	"R"	"AN_GNG_6"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521698180996132"	"720575940626239881"	"720575940621591477"	"L"	"AN_GNG_60"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79591792047276266"	"720575940621765813"	"720575940621591477"	"L"	"AN_GNG_60"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873473182401048"	"720575940638441525"	"720575940621591477"	"R"	"AN_GNG_60"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873541901899916"	"720575940621591477"	"720575940621591477"	"R"	"AN_GNG_60"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521698180996176"	"720575940626648634"	"720575940622020613"	"L"	"AN_GNG_61"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79873610621379739"	"720575940622020613"	"720575940622020613"	"R"	"AN_GNG_61"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
"AN"	"FAFB"	NA	NA	"79521835619939312"	"720575940628692055"	"720575940606718642"	"L"	"AN_GNG_62"	""	NA	"GNG"	"GNG"	NA	NA	NA	NA
