class	supervoxel_id	root_id	group	side	type	synonyms	neuropil	neuropilgroup	confidence	SA subclass	xyz	x	y	z
SA	79943841926584361	720575940613668845	720575940613668845	R	SA_DMT_DMetaN_4		GNG	GNG	4	campaniform sensilla	(135737, 79835, 5798)	135737	79835	5798
SA	79943841926585466	720575940626182385	720575940613668845	R	SA_DMT_DMetaN_4		GNG	GNG	4	campaniform sensilla	(135917, 79905, 5798)	135917	79905	5798
SA	79240017045846128	720575940607910980	720575940607910980	L	SA_DMT_DMetaN_5		GNG	GNG	4	campaniform sensilla	(125664, 78349, 5798)	125664	78349	5798
SA	79451260717333444	720575940630798893	720575940607910980	L	SA_DMT_DMetaN_5		GNG	GNG	4	campaniform sensilla	(128407, 79623, 5798)	128407	79623	5798
SA	80014141951285189	720575940624984378	720575940607910980	R	SA_DMT_DMetaN_5		GNG	GNG	4	campaniform sensilla	(136767, 78754, 5798)	136767	78754	5798
SA	80084510695474888	720575940630050335	720575940607910980	R	SA_DMT_DMetaN_5		GNG	GNG	4	campaniform sensilla	(137145, 78883, 5798)	137145	78883	5798
SA	79521354583619138	720575940647412601	720575940609187101	L	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(129182, 75490, 5798)	129182	75490	5798
SA	79521354583627734	720575940609187101	720575940609187101	L	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(129410, 76175, 5798)	129410	76175	5798
SA	79521423303089879	720575940621068996	720575940609187101	L	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(129563, 76818, 5798)	129563	76818	5798
SA	79521423303087623	720575940625727560	720575940609187101	L	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(129611, 77286, 5798)	129611	77286	5798
SA	79521423303091032	720575940657630337	720575940609187101	L	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(129800, 76734, 5798)	129800	76734	5798
SA	79873267024017954	720575940621521422	720575940609187101	R	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(134211, 77389, 5798)	134211	77389	5798
SA	79873404462940087	720575940625929671	720575940609187101	R	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(134395, 78825, 5798)	134395	78825	5798
SA	79873267024008922	720575940621522190	720575940609187101	R	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(134423, 77203, 5798)	134423	77203	5798
SA	79873404462942716	720575940620097262	720575940609187101	R	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(134475, 78783, 5798)	134475	78783	5798
SA	79873473182406384	720575940624820861	720575940609187101	R	SA_DMT_DMetaN_6		GNG	GNG	4	campaniform sensilla	(135001, 79623, 5798)	135001	79623	5798
SA	79521492022562897	720575940611875503	720575940611875503	L	SA_DMT_DMetaN_7		GNG	GNG	5	campaniform sensilla	(129398, 77883, 5798)	129398	77883	5798
SA	79943841926579677	720575940612469654	720575940611875503	R	SA_DMT_DMetaN_7		GNG	GNG	5	campaniform sensilla	(135190, 79677, 5798)	135190	79677	5798
SA	79169717021137625	720575940615450854	720575940609787285	L	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(124732, 78667, 5798)	124732	78667	5798
SA	79169717021133278	720575940627386884	720575940609787285	L	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(124749, 78796, 5798)	124749	78796	5798
SA	79240085765334986	720575940631689753	720575940609787285	L	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(124916, 78767, 5798)	124916	78767	5798
SA	79240017045844659	720575940616356672	720575940609787285	L	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(125298, 77999, 5798)	125298	77999	5798
SA	79240085765330230	720575940610595442	720575940609787285	L	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(125307, 79064, 5798)	125307	79064	5798
SA	79240017045853134	720575940619361520	720575940609787285	L	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(125389, 77964, 5798)	125389	77964	5798
SA	80084648134397016	720575940618366447	720575940609787285	R	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(138134, 80843, 5798)	138134	80843	5798
SA	80084579414939828	720575940625145221	720575940609787285	R	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(138151, 80267, 5798)	138151	80267	5798
SA	80154948159117193	720575940617492939	720575940609787285	R	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(138507, 80316, 5798)	138507	80316	5798
SA	80154948159123757	720575940628263388	720575940609787285	R	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(139091, 79826, 5798)	139091	79826	5798
SA	80225248183815040	720575940609787285	720575940609787285	R	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(139306, 79339, 5798)	139306	79339	5798
SA	80225316903311654	720575940630395852	720575940609787285	R	SA_DMT_DMetaN_8		GNG	GNG	2	campaniform sensilla	(139397, 79626, 5798)	139397	79626	5798
SA	79310385790020987	720575940625030922	720575940613237654	L	SA_DMT_DMetaN_9		GNG	GNG	4	campaniform sensilla	(125885, 77546, 5798)	125885	77546	5798
SA	80014210670768641	720575940629062162	720575940613237654	R	SA_DMT_DMetaN_9		GNG	GNG	4	campaniform sensilla	(137116, 80246, 5798)	137116	80246	5798
SA	80084648134404620	720575940626494210	720575940613237654	R	SA_DMT_DMetaN_9		GNG	GNG	4	campaniform sensilla	(137584, 80562, 5798)	137584	80562	5798
SA	80084579414935793	720575940630060831	720575940613237654	R	SA_DMT_DMetaN_9		GNG	GNG	4	campaniform sensilla	(137587, 80095, 5798)	137587	80095	5798
SA	80084579414929299	720575940613237654	720575940613237654	R	SA_DMT_DMetaN_9		GNG	GNG	4	campaniform sensilla	(137636, 80478, 5798)	137636	80478	5798
SA	80154948159100502	720575940618051237	720575940613237654	R	SA_DMT_DMetaN_9		GNG	GNG	4	campaniform sensilla	(138191, 80502, 5798)	138191	80502	5798
SA	80154948159112698	720575940627575495	720575940613237654	R	SA_DMT_DMetaN_9		GNG	GNG	4	campaniform sensilla	(138319, 79895, 5798)	138319	79895	5798
SA	79592273083596116	720575940632706970	720575940624968841	L	SA_VTV_3		GNG	GNG	5	taste bristle	(130593, 83903, 5798)	130593	83903	5798
SA	79592273083596207	720575940626022218	720575940624968841	L	SA_VTV_3		GNG	GNG	5	taste bristle	(130634, 84011, 5798)	130634	84011	5798
SA	79592273083598662	720575940637562469	720575940624968841	L	SA_VTV_3		GNG	GNG	5	taste bristle	(130763, 84099, 5798)	130763	84099	5798
SA	79592273083595181	720575940619625792	720575940603765937	L	SA_VTV_4		GNG	GNG	5	taste bristle	(130300, 84167, 5798)	130300	84167	5798
SA	79592273083595012	720575940621082623	720575940603765937	L	SA_VTV_4		GNG	GNG	5	taste bristle	(130505, 83904, 5798)	130505	83904	5798
SA	79592273083591811	720575940615853851	720575940603765937	L	SA_VTV_4		GNG	GNG	5	taste bristle	(130707, 84059, 5798)	130707	84059	5798
SA	79592273083595023	720575940623626288	720575940603765937	L	SA_VTV_4		GNG	GNG	5	taste bristle	(130731, 83931, 5798)	130731	83931	5798
SA	79662641827779343	720575940620797976	720575940603765937	R	SA_VTV_4		GNG	GNG	5	taste bristle	(131864, 83766, 5798)	131864	83766	5798
SA	79592273083596325	720575940640912291	720575940610156697	L	SA_VTV_6		GNG	GNG	5	taste bristle	(130057, 84201, 5799)	130057	84201	5799
SA	79592273083594091	720575940610156697	720575940610156697	L	SA_VTV_6		GNG	GNG	5	taste bristle	(130195, 84234, 5798)	130195	84234	5798
SA	79592273083593884	720575940619668741	720575940610156697	L	SA_VTV_6		GNG	GNG	5	taste bristle	(130494, 83838, 5798)	130494	83838	5798
SA	79592273083581316	720575940636709958	720575940610156697	L	SA_VTV_6		GNG	GNG	5	taste bristle	(130655, 83597, 5798)	130655	83597	5798
SA	79592273083593891	720575940623013564	720575940610156697	L	SA_VTV_6		GNG	GNG	5	taste bristle	(130703, 83858, 5798)	130703	83858	5798
SA	79592273083593892	720575940612312499	720575940610156697	L	SA_VTV_6		GNG	GNG	5	taste bristle	(130882, 83832, 5798)	130882	83832	5798
SA	79662641827778465	720575940612487574	720575940610156697	R	SA_VTV_6		GNG	GNG	5	taste bristle	(131469, 84127, 5798)	131469	84127	5798
SA	79662641827777241	720575940619421311	720575940610156697	R	SA_VTV_6		GNG	GNG	5	taste bristle	(131761, 84202, 5798)	131761	84202	5798
SA	79662641827778492	720575940615133789	720575940610156697	R	SA_VTV_6		GNG	GNG	5	taste bristle	(131822, 84165, 5798)	131822	84165	5798
SA	79662641827777115	720575940618220480	720575940610156697	R	SA_VTV_6		GNG	GNG	5	taste bristle	(131929, 83960, 5798)	131929	83960	5798
SA	79733010571961580	720575940627575596	720575940610156697	R	SA_VTV_6		GNG	GNG	5	taste bristle	(132064, 83915, 5798)	132064	83915	5798
SA	79733010571961691	720575940637415843	720575940610156697	R	SA_VTV_6		GNG	GNG	5	taste bristle	(132078, 84003, 5798)	132078	84003	5798
SA	79240085765327427	720575940621776135	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(124854, 78530, 5798)	124854	78530	5798
SA	79240017045865717	720575940616925819	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(124880, 78126, 5798)	124880	78126	5798
SA	79239948326378759	720575940612734570	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125111, 77142, 5798)	125111	77142	5798
SA	79240085765332868	720575940626668443	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125133, 79134, 5798)	125133	79134	5798
SA	79240017045857983	720575940618424235	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125134, 78214, 5798)	125134	78214	5798
SA	79240017045861115	720575940631028266	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125227, 77705, 5798)	125227	77705	5798
SA	79240017045852960	720575940644695860	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125398, 77727, 5798)	125398	77727	5798
SA	79240085765331274	720575940623296333	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125427, 78616, 5798)	125427	78616	5798
SA	79239948326377311	720575940615465913	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125477, 76906, 5798)	125477	76906	5798
SA	79240154484800665	720575940616709022	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125541, 79612, 5798)	125541	79612	5798
SA	79239948326368556	720575940623856176	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125544, 76828, 5798)	125544	76828	5798
SA	79240017045857864	720575940618473920	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125606, 78010, 5798)	125606	78010	5798
SA	79240154484806889	720575940624058549	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125646, 79561, 5798)	125646	79561	5798
SA	79240017045863521	720575940621157887	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125710, 77998, 5798)	125710	77998	5798
SA	79240085765326826	720575940620785869	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125818, 79418, 5798)	125818	79418	5798
SA	79239948326376050	720575940613684274	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(125850, 76878, 5798)	125850	76878	5798
SA	79310523228977137	720575940632460951	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126113, 79622, 5798)	126113	79622	5798
SA	79310523228964902	720575940618941025	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126229, 79572, 5798)	126229	79572	5798
SA	79310454509494002	720575940614001595	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126279, 78478, 5798)	126279	78478	5798
SA	79310248351071585	720575940629926284	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126463, 76413, 5798)	126463	76413	5798
SA	79310523228972746	720575940640141965	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126527, 79955, 5798)	126527	79955	5798
SA	79310385790027048	720575940624049338	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126541, 78344, 5798)	126541	78344	5798
SA	79310385790030073	720575940608613934	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126621, 77960, 5798)	126621	77960	5798
SA	79310248351079305	720575940611900968	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126633, 76202, 5798)	126633	76202	5798
SA	79310385790026819	720575940612824170	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126634, 77910, 5798)	126634	77910	5798
SA	79310385790033505	720575940605057922	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126662, 77858, 5798)	126662	77858	5798
SA	79310385790017803	720575940627593978	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126670, 78004, 5798)	126670	78004	5798
SA	79310454509470038	720575940617816661	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126719, 79486, 5798)	126719	79486	5798
SA	79310385790033120	720575940615515537	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126824, 77490, 5798)	126824	77490	5798
SA	79310454509480108	720575940602953388	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126846, 79423, 5798)	126846	79423	5798
SA	79310248351071196	720575940625652879	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126851, 76288, 5798)	126851	76288	5798
SA	79380891973155412	720575940647673721	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126906, 79639, 5798)	126906	79639	5798
SA	79380823253684958	720575940614957115	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126914, 79255, 5798)	126914	79255	5798
SA	79380823253679090	720575940621568490	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126936, 78823, 5798)	126936	78823	5798
SA	79380685814724595	720575940613137375	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(126970, 77358, 5798)	126970	77358	5798
SA	79380617095266370	720575940609157074	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127005, 76079, 5798)	127005	76079	5798
SA	79380823253680549	720575940643209582	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127006, 79219, 5798)	127006	79219	5798
SA	79380823253672812	720575940617429208	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127016, 78732, 5797)	127016	78732	5797
SA	79380823253675709	720575940638991605	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127042, 79119, 5798)	127042	79119	5798
SA	79380823253678365	720575940613302431	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127066, 79444, 5798)	127066	79444	5798
SA	79380754534196282	720575940609307854	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127140, 77540, 5798)	127140	77540	5798
SA	79380754534206296	720575940612012207	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127186, 77815, 5798)	127186	77815	5798
SA	79380754534197860	720575940642624292	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127189, 78458, 5797)	127189	78458	5797
SA	79380823253678216	720575940632807263	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127194, 79280, 5798)	127194	79280	5798
SA	79380754534207418	720575940614721110	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127209, 77993, 5798)	127209	77993	5798
SA	79380754534211688	720575940619193264	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127233, 77868, 5798)	127233	77868	5798
SA	79380685814727472	720575940621445779	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127244, 77177, 5798)	127244	77177	5798
SA	79380823253677041	720575940624604547	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127244, 79337, 5798)	127244	79337	5798
SA	79380754534202664	720575940629548600	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127254, 78196, 5798)	127254	78196	5798
SA	79380823253683620	720575940625588904	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127259, 78717, 5798)	127259	78717	5798
SA	79380891973155860	720575940618671854	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127305, 80370, 5798)	127305	80370	5798
SA	79380685814730289	720575940625771780	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127320, 76688, 5798)	127320	76688	5798
SA	79380891973160919	720575940625431122	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127357, 79965, 5798)	127357	79965	5798
SA	79380891973156733	720575940612683670	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127395, 79614, 5798)	127395	79614	5798
SA	79380823253685901	720575940603776702	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127458, 78727, 5798)	127458	78727	5798
SA	79380754534199566	720575940628557519	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127473, 77980, 5798)	127473	77980	5798
SA	79380823253678212	720575940619543120	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127479, 79241, 5798)	127479	79241	5798
SA	79380891973152965	720575940626426654	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127486, 79992, 5798)	127486	79992	5798
SA	79380823253682734	720575940635931994	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127491, 79047, 5798)	127491	79047	5798
SA	79380891973153562	720575940610183154	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127504, 80503, 5798)	127504	80503	5798
SA	79380823253678745	720575940634963824	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127511, 78519, 5798)	127511	78519	5798
SA	79380960692627758	720575940611557357	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127628, 80661, 5798)	127628	80661	5798
SA	79380754534190231	720575940629587011	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127668, 78454, 5798)	127668	78454	5798
SA	79380823253682653	720575940621494561	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127712, 78974, 5798)	127712	78974	5798
SA	79380617095262953	720575940631542753	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127796, 76344, 5798)	127796	76344	5798
SA	79380823253666641	720575940604891522	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127872, 79485, 5798)	127872	79485	5798
SA	79380754534196628	720575940630846125	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127912, 78129, 5798)	127912	78129	5798
SA	79451054558902113	720575940610334634	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127933, 77126, 5798)	127933	77126	5798
SA	79451123278385352	720575940644648244	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127933, 77837, 5798)	127933	77837	5798
SA	79451260717331474	720575940627383614	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127939, 80329, 5797)	127939	80329	5797
SA	79451123278370932	720575940606375772	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127973, 78333, 5798)	127973	78333	5798
SA	79451191997858686	720575940619617919	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(127994, 78720, 5798)	127994	78720	5798
SA	79451123278384248	720575940650268150	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128011, 77907, 5798)	128011	77907	5798
SA	79451191997866244	720575940632676833	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128019, 78612, 5798)	128019	78612	5798
SA	79451191997862527	720575940624106340	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128064, 78786, 5798)	128064	78786	5798
SA	79451123278386509	720575940633426168	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128077, 77834, 5798)	128077	77834	5798
SA	79451123278379937	720575940603605024	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128118, 78212, 5798)	128118	78212	5798
SA	79451054558908067	720575940630839213	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128122, 77329, 5798)	128122	77329	5798
SA	79451123278385653	720575940615063711	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128179, 78370, 5798)	128179	78370	5798
SA	79451191997862516	720575940625864424	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128182, 78757, 5798)	128182	78757	5798
SA	79451054558908826	720575940616261844	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128248, 76687, 5798)	128248	76687	5798
SA	79451191997863644	720575940626702159	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128280, 78505, 5798)	128280	78505	5798
SA	79451123278377440	720575940633304312	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128322, 77683, 5798)	128322	77683	5798
SA	79451054558899372	720575940624372738	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128363, 76434, 5798)	128363	76434	5798
SA	79451123278384457	720575940625175059	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128372, 78271, 5798)	128372	78271	5798
SA	79451260717341075	720575940605305010	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128534, 80380, 5798)	128534	80380	5798
SA	79451123278384376	720575940610376658	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128563, 78108, 5798)	128563	78108	5798
SA	79451054558911483	720575940629043986	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128589, 77048, 5798)	128589	77048	5798
SA	79451260717331451	720575940642829079	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128603, 80288, 5798)	128603	80288	5798
SA	79451191997867495	720575940615346617	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128650, 78552, 5798)	128650	78552	5798
SA	79451191997856054	720575940619381108	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128671, 78950, 5798)	128671	78950	5798
SA	79451123278389003	720575940630127148	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128722, 78040, 5798)	128722	78040	5798
SA	79451123278384069	720575940627149415	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128724, 77657, 5798)	128724	77657	5798
SA	79521629461509821	720575940639166197	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(128973, 80391, 5798)	128973	80391	5798
SA	79521629461508239	720575940618768806	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129252, 79890, 5798)	129252	79890	5798
SA	79521423303089972	720575940618027143	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129317, 77020, 5798)	129317	77020	5798
SA	79521492022570750	720575940620404044	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129348, 77786, 5798)	129348	77786	5798
SA	79521423303097602	720575940629438531	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129349, 76618, 5798)	129349	76618	5798
SA	79521560742040796	720575940632163923	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129413, 78578, 5798)	129413	78578	5798
SA	79521629461514919	720575940621840297	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129461, 80000, 5798)	129461	80000	5798
SA	79521560742040030	720575940611510765	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129466, 79410, 5798)	129466	79410	5798
SA	79521492022572106	720575940625063049	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129475, 78014, 5798)	129475	78014	5798
SA	79521629461522963	720575940619904380	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129497, 80271, 5798)	129497	80271	5798
SA	79521354583610014	720575940629070155	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129536, 76138, 5798)	129536	76138	5798
SA	79521492022561728	720575940619643771	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129578, 77809, 5798)	129578	77809	5798
SA	79521629461522926	720575940633705560	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129595, 80151, 5798)	129595	80151	5798
SA	79521492022561571	720575940630914733	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129658, 77670, 5798)	129658	77670	5798
SA	79521354583615286	720575940610824214	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129666, 75851, 5798)	129666	75851	5798
SA	79521354583609672	720575940626393104	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129686, 75695, 5798)	129686	75695	5798
SA	79521492022568340	720575940603511584	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129762, 77596, 5798)	129762	77596	5798
SA	79521492022563197	720575940615401945	720575940602309600	L	SA_DMT_DMetaN_unmatched		GNG	GNG	0	campaniform sensilla	(129795, 78436, 5798)	129795	78436	5798
