class	bodyid	group	side	type	systematic_type	synonyms	comment	long_tract	soma_location	soma_division	neuropil	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	FANC_group	confidence_fanc_match_1_5
DN	101851	29904	R	DNht001	DNht001			ITD		brain	ht	ACH	0.8881340898	73537812238320908	648518346509084282	73256337261722642	5
DN	105091	29904	R	DNht001	DNht001			ITD		brain	ht	ACH	0.8408746766	73537812238293445	648518346466920942	73256337261722642	5
DN	26994	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.841177795	73256337261715633	648518346495281231	73256337261722642	5
DN	29904	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.8277296481	73256337261727051	648518346477799893	73256337261722642	5
DN	31274	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.8434968035	73256337261757525	648518346487403434	73256337261722642	5
DN	31523	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.9036265514	73256337261815984	648518346478570580	73256337261722642	5
DN	31855	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.8843279149	73256337261722642	648518346518252118	73256337261722642	5
DN	32383	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.8536556397	73256337261722642	648518346518252118	73256337261722642	5
DN	32646	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.9741063765	73256337261757339	648518346501775978	73256337261722642	5
DN	33148	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.9142809985	73256337261718864	648518346495482786	73256337261722642	5
DN	34669	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.9018358695	73256337261722621	648518346503853664	73256337261722642	5
DN	41420	29904	L	DNht001	DNht001			ITD		brain	ht	ACH	0.885080916	73256337261704462	648518346477820397	73256337261722642	5
DN	104831	29904	R	DNht001	DNht001			ITD		brain	ht	ACH	0.8653301223	73537812238346199	648518346474414530	73256337261722642	5
DN	166522	29904	R	DNht001	DNht001			ITD		brain	ht	ACH	0.8254128847	73537812305466999	648518346476894408	73256337261722642	5
DN	44420	29904	R	DNht001	DNht001			ITD		brain	ht	ACH	0.9238502284	73537812305466999	648518346476894408	73256337261722642	5
DN	46595	46595	L	DNit003	DNit003			ITD		brain	it	ACH	0.9869973824	73256337395667716	648518346517645672	73537812372565893	4
DN	151715	46595	R	DNit003	DNit003			ITD		brain	it	ACH	0.9697637522	73537812372565893	648518346495990796	73537812372565893	4
DN	49930	46595	R	DNit003	DNit003			ITD		brain	it	ACH	0.9660689063	73537812372565893	648518346495990796	73537812372565893	4
DN	41456	41456	R	DNit004	DNit004			MDA		brain	it	GABA	0.7994215106	73397074816953444	648518346509026426	73397074817108485	3
DN	50464	41456	L	DNit004	DNit004			MDA		brain	it	GABA	0.7317067805	73397074817108485	648518346466654574	73397074817108485	3
DN	36845	32312	L	DNit005	DNit005			ITD		brain	it	ACH	0.9154650847	73256337395681731	648518346498080922	73537812372521023	4
DN	32312	32312	L	DNit005	DNit005			ITD		brain	it	unk	0.6884496686	73256337395681731	648518346498080922	73537812372521023	4
DN	32585	32312	R	DNit005	DNit005			ITD		brain	it	ACH	0.946484335	73537812372521023	648518346472926308	73537812372521023	4
DN	36598	32312	R	DNit005	DNit005			ITD		brain	it	ACH	0.9309438583	73537812372495148	648518346483161022	73537812372521023	4
DN	32499	31566	L	DNit006	DNit006			ITD		brain	it	ACH	0.9605067493	73256337328836136	648518346514218027	73256337328852108	4
DN	31566	31566	L	DNit006	DNit006			ITD		brain	it	ACH	0.9352357147	73256337328843529	648518346495476898	73256337328852108	4
DN	37651	31566	R	DNit006	DNit006			ITD		brain	it	GABA	0.9371867749	73537812372457573	648518346513984043	73256337328852108	4
DN	102117	31566	R	DNit006	DNit006			ITD		brain	it	ACH	0.9595264294	73537812372369866	648518346488817642	73256337328852108	4
DN	34081	31566	R	DNit006	DNit006			ITD		brain	it	ACH	0.9837985772	73537812372416084	648518346493990907	73256337328852108	4
DN	33673	31566	L	DNit006	DNit006			ITD		brain	it	GABA	0.9331856519	73256337328852108	648518346479325915	73256337328852108	4
DN	30043	14594	L	DNit008	DNit008			none		brain	it	GABA	0.9081515981	73256337396011816	648518346480281046	73537812439579651	5
DN	14594	14594	R	DNit008	DNit008			none		brain	it	GABA	0.8781730584	73537812439579651	648518346475303296	73537812439579651	5
DN	151717	151717	L	DNit009	DNit009			none		brain	it	ACH	0.9976714551	73326706140078384	648518346496839832	73326706140078384	5
DN	49113	49113	L	DNit010	DNit010			ITD		brain	it	ACH	0.9890254523				
DN	44321	44321	L	DNit011	DNit011			MTD-I		brain	it	ACH	0.9475627403				
DN	44201	44201	L	DNit012	DNit012			MDA		brain	it	ACH	0.9037703995				
DN	37139	37139	R	DNit013	DNit013			MTD-I		brain	it	ACH	0.9252656075				
DN	29058	27663	R	DNlt009	DNlt009			MTD-II		brain	lt	ACH	0.9024526164	73537812103728121	648518346489501711	73256337194226492	5
DN	27663	27663	L	DNlt009	DNlt009			MTD-II		brain	lt	ACH	0.9443908743	73256337194226492	648518346496617780	73256337194226492	5
DN	26517	26517	L	DNlt010	DNlt010			MTD-II		brain	lt	ACH	0.9667965211	73256337261355239	648518346514057950	73256337261355239	5
DN	27358	26517	R	DNlt010	DNlt010			MTD-II		brain	lt	ACH	0.9624220041	73537812170869145	648518346477726677	73256337261355239	5
DN	190167	21069	R	DNlt011	DNlt011			MDA		brain	lt	ACH	0.9519006538	73397074884122748	648518346489562749	73326706139971175	5
DN	21069	21069	L	DNlt011	DNlt011			MDA		brain	lt	ACH	0.9500774556	73326706139971175	648518346488893929	73326706139971175	5
DN	16648	16605	R	DNml001	DNml001			VLT		brain	ml	ACH	0.9174155949	73608180982361671	648518346494006263	73608180982361671	4
DN	16605	16605	L	DNml001	DNml001			VLT		brain	ml	ACH	0.9512672979	73185968651625148	648518346523998981	73608180982361671	4
DN	36962	29987	R	DNnt007	DNnt007			none		brain	nt	ACH	0.9046584493	73608181116524721	648518346475026488	73185968584370563	5
DN	34184	29987	L	DNnt007	DNnt007			none		brain	nt	ACH	0.9083569631	73185968584361191	648518346500437683	73185968584370563	5
DN	29987	29987	L	DNnt007	DNnt007			none		brain	nt	ACH	0.928803204	73115599907344151	648518346477667086	73185968584370563	5
DN	30858	29987	R	DNnt007	DNnt007			none		brain	nt	ACH	0.9308840924	73608181116639393	648518346496628708	73185968584370563	5
DN	40712	29987	L	DNnt007	DNnt007			none		brain	nt	ACH	0.7683345212	73185968584350003	648518346494757002	73185968584370563	5
DN	37881	29987	L	DNnt007	DNnt007			none		brain	nt	ACH	0.8870666175	73185968584370563	648518346524000261	73185968584370563	5
DN	154317	29987	L	DNnt007	DNnt007			none		brain	nt	ACH	0.9204416622	73185968584409771	648518346489423212	73185968584370563	5
DN	30430	29987	R	DNnt007	DNnt007			none		brain	nt	ACH	0.9000320551	73608181116628776	648518346513967582	73185968584370563	5
DN	31981	29987	R	DNnt007	DNnt007			none		brain	nt	ACH	0.9117938517	73608181049683253	648518346482968228	73185968584370563	5
DN	38483	29987	R	DNnt007	DNnt007			none		brain	nt	ACH	0.8981753188	73608180982342630	648518346517160229	73185968584370563	5
DN	39554	29987	R	DNnt007	DNnt007			none		brain	nt	ACH	0.8213156309	73608181116562472	648518346480776448	73185968584370563	5
DN	29178	26720	R	DNnt008	DNnt008			none		brain	nt	ACH	0.8581189229	73608180982511715	648518346477433239	73115599840160969	5
DN	32672	26720	R	DNnt008	DNnt008			none		brain	nt	ACH	0.8908486651	73608180982558329	648518346497001857	73115599840160969	5
DN	27396	26720	L	DNnt008	DNnt008			none		brain	nt	ACH	0.9136557843	73185968584464640	648518346490866977	73115599840160969	5
DN	33570	26720	L	DNnt008	DNnt008			none		brain	nt	ACH	0.9481430661	73185968584370509	648518346487988304	73115599840160969	5
DN	29772	26720	L	DNnt008	DNnt008			none		brain	nt	ACH	0.9033932852	73115599840160969	648518346500990486	73115599840160969	5
DN	32534	26720	R	DNnt008	DNnt008			none		brain	nt	ACH	0.9402292572	73608180982342597	648518346491354310	73115599840160969	5
DN	37030	26720	L	DNnt008	DNnt008			none		brain	nt	ACH	0.9219920737	73115599907281413	648518346475784418	73115599840160969	5
DN	26720	26720	R	DNnt008	DNnt008			none		brain	nt	ACH	0.9151718409	73608180982495401	648518346491946284	73115599840160969	5
DN	34548	34548	L	DNnt009	DNnt009			none		brain	nt	ACH	0.7549864571				
DN	38770	34548	L	DNnt009	DNnt009			none		brain	nt	ACH	0.8589787888				
DN	34090	33395	R	DNnt010	DNnt010			none		brain	nt	GABA	0.9281691618	73537812238270956	648518346491691631	73185968584336681	5
DN	37876	33395	L	DNnt010	DNnt010			ITD		brain	nt	GABA	0.9744833442	73185968584350066	648518346517178917	73185968584336681	5
DN	34060	33395	L	DNnt010	DNnt010			ITD		brain	nt	GABA	0.937745301	73185968584336681	648518346472177970	73185968584336681	5
DN	33395	33395	R	DNnt010	DNnt010			none		brain	nt	GABA	0.9281281879	73537812238311299	648518346500992790	73185968584336681	5
DN	33641	32437	L	DNnt011	DNnt011			ITD		brain	nt	unk	0.6511872168	73185968584372683	648518346483595951	73185968584372683	5
DN	33184	32437	R	DNnt011	DNnt011			ITD		brain	nt	GABA	0.7078227152	73537812238390588	648518346470256126	73185968584372683	5
DN	43068	32437	R	DNnt011	DNnt011			ITD		brain	nt	GABA	0.7895230338	73537812238328375	648518346490758691	73185968584372683	5
DN	34390	32437	L	DNnt011	DNnt011			ITD		brain	nt	unk	0.6860830197	73185968584526035	648518346491969324	73185968584372683	5
DN	32437	32437	L	DNnt011	DNnt011			ITD		brain	nt	GABA	0.9335506306	73185968517456889	648518346499566917	73185968584372683	5
DN	35797	32437	L	DNnt011	DNnt011			ITD		brain	nt	unk	0.6584297268	73185968584381930	648518346479707892	73185968584372683	5
DN	36579	32437	L	DNnt011	DNnt011			ITD		brain	nt	unk	0.6966616021	73185968517399517	648518346488893417	73185968584372683	5
DN	37712	32437	L	DNnt011	DNnt011			ITD		brain	nt	unk	0.6081891769	73185968584195536	648518346518251862	73185968584372683	5
DN	42128	32437	L	DNnt011	DNnt011			ITD		brain	nt	unk	0.6787636101	73256337261746997	648518346488823274	73185968584372683	5
DN	44290	32437	L	DNnt011	DNnt011			ITD		brain	nt	GABA	0.7803207782	73185968584505650	648518346499023937	73185968584372683	5
DN	33957	32437	R	DNnt011	DNnt011			ITD		brain	nt	GABA	0.7459924664	73537812238228359	648518346492087167	73185968584372683	5
DN	34643	32437	R	DNnt011	DNnt011			ITD		brain	nt	GABA	0.9395285287	73537812238293504	648518346488494926	73185968584372683	5
DN	35178	32437	R	DNnt011	DNnt011			ITD		brain	nt	GABA	0.7509195758	73537812171393274	648518346474286018	73185968584372683	5
DN	37700	32437	R	DNnt011	DNnt011			ITD		brain	nt	unk	0.6776567363	73537812238306194	648518346485339155	73185968584372683	5
DN	37997	32437	R	DNnt011	DNnt011			ITD		brain	nt	GABA	0.7413977569	73537812238388221	648518346502240423	73185968584372683	5
DN	40948	32437	R	DNnt011	DNnt011			ITD		brain	nt	GABA	0.8156486296	73537812238242651	648518346480202043	73185968584372683	5
DN	32039	32039	L	DNnt012	DNnt012			ITD		brain	nt	ACH	0.9569106656	73256337261718889	648518346498948929	73256337261718889	5
DN	32447	32039	R	DNnt012	DNnt012			none		brain	nt	ACH	0.9243293179	73537812238257397	648518346488614641	73256337261718889	5
DN	33287	29102	R	DNnt013	DNnt013			none		brain	nt	ACH	0.7715763268	73608181116589293	648518346485912456	73185968584414323	5
DN	32699	29102	L	DNnt013	DNnt013			none		brain	nt	unk	0.6527216395	73185968651425352	648518346487283603	73185968584414323	5
DN	33755	29102	R	DNnt013	DNnt013			none		brain	nt	unk	0.5339955768	73608181049554914	648518346485968018	73185968584414323	5
DN	29102	29102	L	DNnt013	DNnt013			none		brain	nt	ACH	0.8094779462	73185968584414323	648518346482760613	73185968584414323	5
DN	29889	26571	R	DNnt014	DNnt014			ITD		brain	nt	ACH	0.8915183038	73537812237992388	648518346476785352	73256337261696530	5
DN	29317	26571	L	DNnt014	DNnt014			ITD		brain	nt	ACH	0.9104609698	73256337261696530	648518346488460984	73256337261696530	5
DN	26571	26571	L	DNnt014	DNnt014			ITD		brain	nt	ACH	0.9025622459	73256337328591126	648518346476823752	73256337328591126	5
DN	26662	26571	R	DNnt014	DNnt014			ITD		brain	nt	ACH	0.8836656197	73537812238202030	648518346478394228	73256337328591126	5
DN	24102	24102	L	DNnt015	DNnt015			ITD		brain	nt	GABA	0.8505506964	73185968517230650	648518346481375169	73185968517230650	5
DN	24658	24102	R	DNnt015	DNnt015			none		brain	nt	GABA	0.7976994677	73537812171264172	648518346479613846	73185968517230650	5
DN	20085	20085	R	DNnt016	DNnt016			none		brain	nt	GABA	0.9591492815	73537812171077044	648518346492423611	73537812171077044	5
DN	20313	20085	L	DNnt016	DNnt016			none		brain	nt	GABA	0.9145916454	73256337261639915	648518346476807952	73537812171077044	5
DN	21290	19554	R	DNnt017	DNnt017			none		brain	nt	GABA	0.9328189444	73608181116618082	648518346517094437	73185968584343604	4
DN	26894	19554	R	DNnt017	DNnt017			none		brain	nt	GABA	0.9315135318	73537812171150796	648518346526072023	73185968584343604	5
DN	19554	19554	L	DNnt017	DNnt017			none		brain	nt	GABA	0.9499695857	73185968651620263	648518346498129490	73185968584343604	4
DN	25450	19554	L	DNnt017	DNnt017			none		brain	nt	GABA	0.9493786562	73185968584343604	648518346515109959	73185968584343604	5
DN	17344	17344	R	DNnt018	DNnt018			none		brain	nt	GABA	0.8570731263	73608181049707534	648518346517528680	73608181049707534	5
DN	19112	17344	L	DNnt018	DNnt018			none		brain	nt	GABA	0.8138193121	73115599907396844	648518346489569879	73608181049707534	5
DN	17193	17193	L	DNnt019	DNnt019			none		brain	nt	ACH	0.8052378007	73185968584358579	648518346494757258	73608180915091900	5
DN	17537	17193	R	DNnt019	DNnt019			none		brain	nt	ACH	0.7693960223	73608180915091900	648518346466588526	73608180915091900	5
DN	17279	15226	L	DNnt020	DNnt020			none		brain	nt	unk	0.5981394396	73185968517261841	648518346474398146	73537812171093213	5
DN	15226	15226	R	DNnt020	DNnt020			none		brain	nt	ACH	0.7959933562	73537812171093213	648518346486432993	73537812171093213	5
DN	53170881453	53170881453	L	DNnt021	DNnt021			ITD		brain	nt	unk	0.3890166437				
DN	46882	46882	R	DNnt022	DNnt022			none		brain	nt	unk	0.4135767543				
DN	10000	10000	R	DNp01	DNlt002	GF	Giant Fiber	none	p	brain	lt	unk	0.5142119656	73467443494219130	648518346487752404	73467443494219130	5
DN	10002	10000	L	DNp01	DNlt002	GF	Giant Fiber	none	p	brain	lt	unk	0.4596285193	73326706072570184	648518346499950803	73467443494219130	5
DN	10157	10157	R	DNp02	DNlt003	P3b		DLV	p	brain	lt	ACH	0.8369423529	73467443695507540	648518346523998725	73326706207182894	5
DN	10331	10157	L	DNp02	DNlt003	P3b		DLV	p	brain	lt	ACH	0.8548245998	73326706207182894	648518346475217761	73326706207182894	5
DN	12231	12136	L	DNp03	DNut021			MTD-I	p	brain	ut	ACH	0.8261993443	73326706005782977	648518346517438244	73467443494025226	5
DN	12136	12136	R	DNp03	DNut021			MTD-I	p	brain	ut	ACH	0.8349453782	73467443494025226	648518346494625781	73467443494025226	5
DN	12482	12358	L	DNp04	DNlt004			VTV	p	brain	lt	ACH	0.9474628229	73326706207179540	648518346479326171	73397075018081094	5
DN	12358	12358	R	DNp04	DNlt004			VTV	p	brain	lt	ACH	0.9240904214	73397075018081094	648518346490893859	73397075018081094	5
DN	11588	11588	R	DNp05	DNxn026	AMMC-Db2		MTD-I	p	brain	xn	ACH	0.9024677223	73467443426904769	648518346507123743	73467443426904769	5
DN	11974	11588	L	DNp05	DNxn026	AMMC-Db2		MTD-I	p	brain	xn	ACH	0.8673595652	73256337261624979	648518346485805764	73467443426904769	5
DN	10634	10634	R	DNp06	DNlt005	AMMC-Di5		DLV	p	brain	lt	ACH	0.8707030401	73467443628335881	648518346496285452	73256337395700108	5
DN	11221	10634	L	DNp06	DNlt005	AMMC-Di5		DLV	p	brain	lt	ACH	0.9003745797	73256337395700108	648518346498261041	73256337395700108	5
DN	11228	11150	L	DNp07	DNxn027			MTD-I	p	brain	xn	ACH	0.9412199287	73256337261632445	648518346499898067	73537812305604105	5
DN	11150	11150	R	DNp07	DNxn027			MTD-I	p	brain	xn	ACH	0.9532954419	73537812305604105	648518346493034780	73537812305604105	5
DN	12707	12707	L	DNp08	DNxn028			DMT	p	brain	xn	GLUT	0.9519634121	73185968651645154	648518346486066345	73185968651645154	5
DN	12827	12707	R	DNp08	DNxn028			DMT	p	brain	xn	GLUT	0.9433550338	73608181183819909	648518346492952348	73185968651645154	5
DN	12955	12926	R	DNp09	DNxl017			DLV	p	brain	xl	ACH	0.970176956	73467443695351818	648518346492933916	73256337462908343	5
DN	12926	12926	L	DNp09	DNxl017			DLV	p	brain	xl	ACH	0.9648579101	73256337462908343	648518346478473844	73256337462908343	5
DN	10732	10732	R	DNp10	DNxl018			MTD-I	p	brain	xl	ACH	0.8757212365	73467443628303421	648518346504013152	73467443628303421	5
DN	10835	10732	L	DNp10	DNxl018			MTD-I	p	brain	xl	ACH	0.875511799	73326706139855581	648518346492770478	73467443628303421	5
DN	12855	12855	R	DNp103	DNlt007			MDA	p	brain	lt	ACH	0.8306916933	73397074884012916	648518346489784538	73326706072888812	5
DN	13089	12855	L	DNp103	DNlt007			MDA	p	brain	lt	ACH	0.8369987152	73326706072888812	648518346482817701	73326706072888812	5
DN	10113	10113	L	DNp11	DNxn029	AMMC-Db3		MTD-I	p	brain	xn	ACH	0.8665428478	73256337328594796	648518346509757242	73537812171264215	5
DN	10122	10113	R	DNp11	DNxn029	AMMC-Db3		MTD-I	p	brain	xn	ACH	0.8524759419	73537812171264215	648518346501660489	73537812171264215	5
DN	11437	11413	L	DNp12	DNxn030			DLV	p	brain	xn	ACH	0.9728488901	73256337462688565	648518346490806819	73256337462688565	5
DN	11413	11413	R	DNp12	DNxn030			DLV	p	brain	xn	ACH	0.9625260493	73467443695341288	648518346498898753	73256337462688565	5
DN	10819	10819	L	DNp13	DNxn031	pMN1	descending neuron of the posterior brain DNp13 (female) [FBbt_00049942]	MTD-I	p	brain	xn	ACH	0.9729188583	73326706139694689	648518346501160604	73467443427082437	4
DN	10962	10819	R	DNp13	DNxn031	pMN1	descending neuron of the posterior brain DNp13 (female) [FBbt_00049942]	MTD-I	p	brain	xn	ACH	0.9616216521	73467443427082437	648518346480534331	73467443427082437	4
DN	12623	12623	L	DNp14	DNxn032			ITD	p	brain	xn	ACH	0.9418996321	73185968651697346	648518346485843396	73185968651697346	5
DN	13012	12623	R	DNp14	DNxn032			ITD	p	brain	xn	ACH	0.954338694	73608181183794037	648518346500804457	73185968651697346	5
DN	10323	10323	R	DNp15	DNut022	DNHS1		ITD	p	brain	ut	ACH	0.8554642554	73608180982517232	648518346493619960	73185968584486070	5
DN	10829	10323	L	DNp15	DNut022	DNHS1		ITD	p	brain	ut	ACH	0.8791412398	73185968584486070	648518346477884653	73185968584486070	5
DN	31592	31592	L	DNp16	DNut023			ITD	p	brain	ut	ACH	0.967640374				
DN	34052	31592	R	DNp16	DNut023			ITD	p	brain	ut	ACH	0.952593715				
DN	24758	24758	L	DNp16	DNut045			ITD		brain	ut	ACH	0.9102620048				
DN	25734	24758	R	DNp16	DNut045			ITD		brain	ut	ACH	0.8800982895				
DN	27640	26587	R	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9603601622	73537812238328330	648518346495990333	73256337261790283	5
DN	29238	26587	L	DNp17	DNut025			ITD	p	brain	ut	ACH	0.968440648	73256337261790283	648518346515587658	73256337261790283	5
DN	26587	26587	R	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9478640975	73537812305461664	648518346491768715	73256337261790283	5
DN	34863	26587	R	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9393758766	73537812305441358	648518346493798286	73256337261790283	5
DN	27448	26587	L	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9611503616	73256337261709773	648518346489922331	73256337261790283	5
DN	27534	26587	L	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9720282635	73256337261885528	648518346478505076	73256337261790283	5
DN	28163	26587	L	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9641287158	73256337328391101	648518346500563379	73256337261790283	5
DN	29221	26587	L	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9362291025	73256337328387764	648518346493688945	73256337261790283	5
DN	26838	26587	L	DNp17	DNut025			ITD	p	brain	ut	ACH	0.965379277	73256337261707139	648518346493803918	73256337261790283	5
DN	27899	26587	R	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9546328528	73537812238308764	648518346500992534	73256337261790283	5
DN	29338	26587	R	DNp17	DNut025			ITD	p	brain	ut	ACH	0.9555968968	73537812238268188	648518346499567941	73256337261790283	5
DN	10021	10012	L	DNp18	DNxn033	AMMC-Di3		MTD-I	p	brain	xn	ACH	0.8156769872	73256337261727041	648518346472175922	73537812238286125	5
DN	10012	10012	R	DNp18	DNxn033	AMMC-Di3		MTD-I	p	brain	xn	ACH	0.8552566718	73537812238286125	648518346493807758	73537812238286125	5
DN	11684	11684	R	DNp19	DNxn034			MTD-I	p	brain	xn	ACH	0.8102008141	73537812238512257	648518346498307860	73537812238512257	5
DN	11718	11684	L	DNp19	DNxn034			MTD-I	p	brain	xn	ACH	0.8221010983	73256337261715629	648518346501447768	73537812238512257	5
DN	10023	10023	R	DNp20	DNxn035	DNOVS1		none	p	brain	xn	unk	0.3727258044	73608180915067607	648518346502220199	73608180915067607	5
DN	10813	10023	L	DNp20	DNxn035	DNOVS1		none	p	brain	xn	unk	0.3934643325	73185968517402068	648518346515571530	73608180915067607	5
DN	13688	13688	R	DNp21	DNxn036			MTD-I	p	brain	xn	ACH	0.8683460052	73537812305331345	648518346484727709	73537812305331345	4
DN	14409	13688	L	DNp21	DNxn036			ITD	p	brain	xn	ACH	0.9207973419	73256337328764202	648518346495523947	73537812305331345	4
DN	10916	10916	L	DNp22	DNut027	DNOVS2		ITD	p	brain	ut	ACH	0.8827695321	73256337261627417	648518346480944128	73537812171150813	5
DN	11012	10916	R	DNp22	DNut027	DNOVS2		ITD	p	brain	ut	ACH	0.847080584	73537812171150813	648518346484490755	73537812171150813	5
DN	27125	27125	R	DNp23	DNxn037			DLV	p	brain	xn	ACH	0.9457987371	73467443762496278	648518346499234654	73256337462766218	5
DN	27279	27125	L	DNp23	DNxn037			DLV	p	brain	xn	ACH	0.9331090231	73256337462766218	648518346486190020	73256337462766218	5
DN	19452	19414	R	DNp24	DNxn038			MDA	p	brain	xn	GABA	0.7418972513	73397074884293474	648518346464943989	73397074884293474	4
DN	19414	19414	L	DNp24	DNxn038			MDA	p	brain	xn	GABA	0.7114937751	73397074883851050	648518346515108167	73397074884293474	4
DN	28538	28538	R	DNp25	DNxn039			MDA	p	brain	xn	GABA	0.9441207057	73397074817068891	648518346498312688	73397074817068891	5
DN	53591964492	28538	L	DNp25	DNxn039			MDA	p	brain	xn	GABA	0.8234489228	73397074816941944	648518346491966764	73397074817068891	5
DN	11938	10681	R	DNp26	DNxn040			MTD-I	p	brain	xn	ACH	0.7543283284	73467443426978684	648518346511814079	73326706005863892	5
DN	10681	10681	L	DNp26	DNxn040			MTD-I	p	brain	xn	ACH	0.7545844931	73326706005863892	648518346475736802	73326706005863892	5
DN	15272	14557	L	DNp27	DNxn041			DLV	p	brain	xn	unk	0.4800549328	73256337462613788	648518346493624568	73256337462613788	4
DN	14557	14557	R	DNp27	DNxn041			DLV	p	brain	xn	unk	0.4739697424	73467443695441914	648518346515585610	73256337462613788	4
DN	12974	12974	R	DNp28	DNxn042			MTD-I	p	brain	xn	unk	0.6556228624	73537812171161138	648518346491960364	73537812171161138	5
DN	13085	12974	L	DNp28	DNxn042			MTD-I	p	brain	xn	unk	0.6645164776	73256337261688786	648518346499136862	73537812171161138	5
DN	18388	18388	L	DNp29	DNxn043	NPFP1		VTV	p	brain	xn	ACH	0.7074296797	73326706274239699	648518346486354834	73397074951389749	5
DN	18424	18388	R	DNp29	DNxn043	NPFP1		VTV	p	brain	xn	ACH	0.7813071813	73397074951389749	648518346479695092	73397074951389749	5
DN	17883	17211	R	DNp30	DNxn044			MTD-I	p	brain	xn	GABA	0.8523016302	73467443494183746	648518346502600615	73467443494183746	5
DN	17211	17211	L	DNp30	DNxn044			MTD-I	p	brain	xn	GABA	0.8424214591	73326706139973770	648518346472424713	73467443494183746	5
DN	10436	10428	L	DNp31	DNut028			MTD-II	p	brain	ut	ACH	0.8785382	73326706005746426	648518346480133030	73467443359761512	5
DN	10428	10428	R	DNp31	DNut028			MTD-II	p	brain	ut	ACH	0.8853214349	73467443359761512	648518346470309374	73467443359761512	5
DN	11561	11477	L	DNp32	DNxl019			VTV	p	brain	xl	GABA	0.841392693	73326706207217965	648518346479730164	73326706207217965	4
DN	11477	11477	R	DNp32	DNxl019			VTV	p	brain	xl	GABA	0.7890962101	73397075018393363	648518346500254780	73326706207217965	4
DN	12064	12064	L	DNp33	DNut029	AMMC-D1	AMMC-D1 PN	ITD	p	brain	ut	ACH	0.9283459128	73185968651494548	648518346512484766	73185968651494548	5
DN	12291	12064	R	DNp33	DNut029	AMMC-D1	AMMC-D1 PN	ITD	p	brain	ut	ACH	0.8966049194	73608181049377494	648518346514233387	73185968651494548	5
DN	11931	11894	L	DNp34	DNxl020			MTD-I	p	brain	xl	ACH	0.9752854334	73326706139932070	648518346492421049	73326706139932070	5
DN	11894	11894	R	DNp34	DNxl020			MTD-I	p	brain	xl	ACH	0.9805581695	73467443628418074	648518346499732108	73326706139932070	5
DN	15511	14948	L	DNp35	DNxn045			DLV	p	brain	xn	ACH	0.8708073436	73256337462803660	648518346483023780	73256337462803660	5
DN	14948	14948	R	DNp35	DNxn045			DLV	p	brain	xn	ACH	0.86596487	73467443628037898	648518346500996118	73256337462803660	5
DN	14307	14018	R	DNp38	DNxn074			MTD-I	p	brain	xn	ACH	0.9759248996				
DN	14018	14018	L	DNp38	DNxn074			MDA	p	brain	xn	ACH	0.9786122927	73326706139852673	648518346484402947	NO MATCH	5
DN	21916	20252	R	DNp39	DNxl050			MDA	p	brain	xl	GABA	0.8572994119	73467443628281144	648518346484447235	73326706139858470	5
DN	20252	20252	L	DNp39	DNxl050			MDA	p	brain	xl	GABA	0.9026056806	73326706139858470	648518346476808720	73326706139858470	5
DN	18153	17630	L	DNp41	DNxn075			ITD	p	brain	xn	ACH	0.9816105522	73326706072997623	648518346472924260	73537812372387696	4
DN	18279	17630	L	DNp41	DNxn075			ITD	p	brain	xn	ACH	0.9835786071	73326706072934813	648518346486152096	73537812372387696	4
DN	17630	17630	R	DNp41	DNxn075			MTD-I	p	brain	xn	ACH	0.98259068	73537812372387696	648518346511103029	73537812372387696	4
DN	17669	17630	R	DNp41	DNxn075			MTD-I	p	brain	xn	ACH	0.9671080356	73537812372400984	648518346501760874	73537812372387696	4
DN	11136	11136	L	DNp42	DNxn076			DLV	p	brain	xn	ACH	0.9530140838	73256337462839287	648518346485772414	73256337462839287	5
DN	11310	11136	R	DNp42	DNxn076			DLV	p	brain	xn	ACH	0.9493483911	73467443695500414	648518346507131167	73256337462839287	5
DN	11981	11930	R	DNp43	DNxl051			VTV	p	brain	xl	ACH	0.9700673908	73397074951363698	648518346487316883	73397074951363698	5
DN	11930	11930	L	DNp43	DNxl051			VTV	p	brain	xl	ACH	0.9639201782	73397075018357454	648518346495228086	73397074951363698	5
DN	17713	17507	R	DNp44	DNxn077			MDA	p	brain	xn	ACH	0.9580287738	73397074884303031	648518346489937947	73326706140059086	5
DN	17507	17507	L	DNp44	DNxn077			MDA	p	brain	xn	ACH	0.9503016031	73326706140059086	648518346498169682	73326706140059086	5
